index,Class
19892,LowIncome
40772,LowIncome
48729,LowIncome
13613,LowIncome
45292,HighIncome
39853,LowIncome
16807,HighIncome
27168,HighIncome
20369,HighIncome
13522,LowIncome
8363,LowIncome
28559,LowIncome
23862,LowIncome
19787,LowIncome
12020,LowIncome
19287,LowIncome
44534,LowIncome
10471,LowIncome
35059,HighIncome
15751,LowIncome
12710,LowIncome
32883,LowIncome
45072,LowIncome
1599,LowIncome
13663,HighIncome
19775,HighIncome
46031,LowIncome
14842,LowIncome
37467,LowIncome
30571,LowIncome
43679,LowIncome
20925,LowIncome
39024,LowIncome
218,LowIncome
47851,LowIncome
21432,LowIncome
39537,HighIncome
14488,LowIncome
20918,LowIncome
16672,LowIncome
33832,HighIncome
36514,LowIncome
7357,LowIncome
4330,LowIncome
15903,LowIncome
796,LowIncome
27330,LowIncome
38456,LowIncome
22476,LowIncome
10382,LowIncome
33236,LowIncome
16933,HighIncome
42116,LowIncome
42401,LowIncome
23479,LowIncome
38146,LowIncome
4470,LowIncome
22882,LowIncome
27153,LowIncome
47777,HighIncome
42836,LowIncome
41863,LowIncome
36129,LowIncome
14713,LowIncome
48079,LowIncome
33926,LowIncome
46094,LowIncome
8591,HighIncome
38005,HighIncome
20828,LowIncome
15481,LowIncome
1378,HighIncome
26960,LowIncome
7068,LowIncome
34942,LowIncome
47006,LowIncome
38359,HighIncome
24370,LowIncome
5369,LowIncome
28538,LowIncome
21555,HighIncome
9625,LowIncome
11050,HighIncome
27880,LowIncome
35007,LowIncome
43610,HighIncome
28569,HighIncome
31726,LowIncome
1853,LowIncome
4218,LowIncome
19398,LowIncome
13336,LowIncome
20158,LowIncome
374,LowIncome
23379,LowIncome
10613,LowIncome
31548,LowIncome
13733,LowIncome
16653,HighIncome
677,LowIncome
39557,LowIncome
16079,HighIncome
46579,LowIncome
39478,LowIncome
5141,HighIncome
35883,LowIncome
1578,LowIncome
12816,LowIncome
46046,LowIncome
25110,HighIncome
26613,LowIncome
31543,LowIncome
17672,HighIncome
9514,LowIncome
11725,HighIncome
4887,LowIncome
3364,HighIncome
7871,LowIncome
9044,LowIncome
26760,HighIncome
26508,LowIncome
26247,HighIncome
16279,LowIncome
16567,HighIncome
36098,HighIncome
14835,HighIncome
24937,HighIncome
7192,LowIncome
22017,LowIncome
5457,LowIncome
7634,HighIncome
3981,HighIncome
8580,LowIncome
40703,LowIncome
30369,LowIncome
3439,LowIncome
11492,LowIncome
9561,LowIncome
3513,LowIncome
8803,LowIncome
4971,LowIncome
29284,LowIncome
26150,LowIncome
25369,LowIncome
31363,HighIncome
48720,LowIncome
7424,LowIncome
22145,LowIncome
12804,LowIncome
15593,LowIncome
1524,LowIncome
23065,LowIncome
33577,LowIncome
43832,LowIncome
7135,LowIncome
34150,LowIncome
29210,LowIncome
41685,LowIncome
13076,LowIncome
28283,LowIncome
40087,LowIncome
30122,HighIncome
9927,HighIncome
23645,LowIncome
34095,LowIncome
3230,LowIncome
44385,LowIncome
14760,LowIncome
48626,LowIncome
9026,LowIncome
1589,LowIncome
17167,LowIncome
26022,HighIncome
33051,LowIncome
6504,HighIncome
33808,LowIncome
17036,LowIncome
906,HighIncome
14489,LowIncome
33831,LowIncome
5289,LowIncome
42471,HighIncome
46600,LowIncome
40209,LowIncome
13181,HighIncome
37169,HighIncome
751,LowIncome
35166,LowIncome
15915,HighIncome
2687,LowIncome
29118,HighIncome
39585,HighIncome
35553,HighIncome
39626,LowIncome
5909,LowIncome
11673,LowIncome
22110,LowIncome
36084,LowIncome
40165,LowIncome
3873,LowIncome
35438,LowIncome
24866,LowIncome
44774,LowIncome
16379,LowIncome
48207,LowIncome
38951,LowIncome
47461,HighIncome
418,HighIncome
33621,HighIncome
31931,LowIncome
20778,LowIncome
28934,LowIncome
38964,LowIncome
27359,HighIncome
19712,LowIncome
19308,HighIncome
45434,LowIncome
7910,HighIncome
42741,LowIncome
16282,LowIncome
34102,LowIncome
27207,LowIncome
12627,LowIncome
20061,LowIncome
22709,LowIncome
26759,LowIncome
8909,LowIncome
44879,LowIncome
1110,HighIncome
39258,LowIncome
17416,HighIncome
12097,LowIncome
47496,LowIncome
31959,LowIncome
28768,LowIncome
39848,HighIncome
2753,HighIncome
3857,LowIncome
32839,LowIncome
25592,LowIncome
37827,LowIncome
20387,LowIncome
39416,LowIncome
37849,LowIncome
35338,LowIncome
38141,LowIncome
12889,LowIncome
32229,HighIncome
39130,LowIncome
46130,LowIncome
41907,LowIncome
48722,HighIncome
25964,HighIncome
48110,LowIncome
13416,LowIncome
24527,LowIncome
37323,LowIncome
43988,LowIncome
43331,LowIncome
40167,LowIncome
36225,HighIncome
32963,HighIncome
12374,LowIncome
6009,LowIncome
9670,LowIncome
35096,LowIncome
18981,LowIncome
37315,LowIncome
35659,HighIncome
43463,HighIncome
13474,LowIncome
44579,HighIncome
13044,LowIncome
41774,LowIncome
10364,HighIncome
44631,LowIncome
32820,HighIncome
10539,LowIncome
19932,HighIncome
25444,LowIncome
18330,LowIncome
4335,LowIncome
12517,LowIncome
33396,HighIncome
31489,LowIncome
24103,LowIncome
35246,LowIncome
3754,HighIncome
26701,LowIncome
36727,LowIncome
32821,LowIncome
36558,HighIncome
46301,LowIncome
18118,LowIncome
7273,LowIncome
43219,HighIncome
7410,LowIncome
37406,LowIncome
25129,LowIncome
43027,LowIncome
43480,LowIncome
45840,LowIncome
38831,LowIncome
41001,LowIncome
23457,LowIncome
48131,LowIncome
27741,LowIncome
31277,LowIncome
31300,LowIncome
4493,LowIncome
28076,LowIncome
39772,HighIncome
44947,LowIncome
9132,LowIncome
45978,LowIncome
32921,LowIncome
3978,LowIncome
27166,LowIncome
8174,LowIncome
18877,LowIncome
14571,LowIncome
44927,LowIncome
44066,LowIncome
45530,HighIncome
29631,LowIncome
33799,HighIncome
9100,LowIncome
8530,LowIncome
13333,LowIncome
18772,LowIncome
20399,LowIncome
14992,LowIncome
30937,HighIncome
23512,LowIncome
43344,LowIncome
6043,LowIncome
20936,LowIncome
25608,LowIncome
31846,HighIncome
21909,HighIncome
25386,HighIncome
19159,LowIncome
4631,LowIncome
46755,LowIncome
117,LowIncome
20144,LowIncome
38689,LowIncome
21797,LowIncome
20081,LowIncome
6659,HighIncome
15946,LowIncome
10275,LowIncome
6454,HighIncome
18018,LowIncome
26499,HighIncome
15004,LowIncome
47528,LowIncome
13633,LowIncome
38573,LowIncome
37807,LowIncome
28721,LowIncome
9769,LowIncome
41134,LowIncome
14387,LowIncome
14747,LowIncome
42100,LowIncome
16706,LowIncome
3815,LowIncome
14935,LowIncome
11910,LowIncome
1399,HighIncome
3118,LowIncome
30599,LowIncome
20360,LowIncome
780,LowIncome
29815,HighIncome
18583,LowIncome
40284,LowIncome
22680,LowIncome
15566,LowIncome
33535,HighIncome
40814,HighIncome
19536,LowIncome
29918,LowIncome
2011,LowIncome
14796,LowIncome
6064,LowIncome
28908,LowIncome
11906,LowIncome
44273,LowIncome
46958,LowIncome
18208,LowIncome
12555,LowIncome
17624,LowIncome
10408,HighIncome
35280,HighIncome
2841,LowIncome
21329,LowIncome
7558,LowIncome
11625,LowIncome
11646,LowIncome
9773,LowIncome
24733,LowIncome
27722,LowIncome
11863,LowIncome
8636,LowIncome
24870,LowIncome
26527,LowIncome
48055,LowIncome
6631,HighIncome
22896,LowIncome
11292,LowIncome
27269,LowIncome
23854,LowIncome
956,LowIncome
42847,LowIncome
11200,LowIncome
44055,LowIncome
45346,LowIncome
16527,HighIncome
9532,LowIncome
7269,LowIncome
38629,LowIncome
19948,LowIncome
11370,LowIncome
40775,LowIncome
31663,HighIncome
46144,LowIncome
7207,LowIncome
42863,LowIncome
26231,LowIncome
29215,LowIncome
11401,LowIncome
12736,HighIncome
14084,LowIncome
18143,HighIncome
43016,LowIncome
35211,HighIncome
12184,LowIncome
29227,LowIncome
28495,LowIncome
37319,HighIncome
35941,HighIncome
5621,LowIncome
37600,LowIncome
30462,LowIncome
19153,LowIncome
28723,HighIncome
16640,LowIncome
30568,LowIncome
38421,HighIncome
11712,LowIncome
1132,HighIncome
2997,LowIncome
40002,HighIncome
45923,HighIncome
9592,LowIncome
435,LowIncome
16143,LowIncome
34611,LowIncome
41996,HighIncome
34284,LowIncome
19974,LowIncome
39608,LowIncome
16281,LowIncome
8341,LowIncome
34945,LowIncome
5779,LowIncome
21233,HighIncome
13186,LowIncome
7997,LowIncome
42941,LowIncome
39717,LowIncome
18486,HighIncome
21986,LowIncome
17693,HighIncome
33382,LowIncome
31624,HighIncome
2622,LowIncome
12837,LowIncome
15109,HighIncome
38849,LowIncome
6247,HighIncome
36285,LowIncome
27276,LowIncome
16593,LowIncome
13951,LowIncome
1212,LowIncome
3831,LowIncome
45936,HighIncome
47476,LowIncome
6155,HighIncome
10710,LowIncome
982,LowIncome
25393,LowIncome
5363,HighIncome
2851,HighIncome
20200,LowIncome
19000,HighIncome
48381,LowIncome
46778,LowIncome
34505,LowIncome
15423,HighIncome
33779,HighIncome
29305,LowIncome
2624,LowIncome
36135,HighIncome
48558,LowIncome
26768,HighIncome
13752,LowIncome
15628,LowIncome
16877,LowIncome
47444,LowIncome
463,LowIncome
10133,HighIncome
27537,LowIncome
32563,HighIncome
45704,LowIncome
4307,LowIncome
4582,LowIncome
20806,LowIncome
11963,LowIncome
32659,LowIncome
15036,HighIncome
18443,LowIncome
24981,LowIncome
44954,LowIncome
16334,HighIncome
46419,HighIncome
4012,LowIncome
14937,LowIncome
42979,LowIncome
36398,LowIncome
10910,LowIncome
12425,LowIncome
34925,LowIncome
30589,LowIncome
18162,HighIncome
23291,LowIncome
1581,LowIncome
36544,LowIncome
3172,LowIncome
1756,LowIncome
36967,LowIncome
42911,LowIncome
48551,LowIncome
39248,LowIncome
2024,LowIncome
14766,LowIncome
6460,LowIncome
13853,LowIncome
30575,HighIncome
9694,HighIncome
10484,LowIncome
45019,HighIncome
11086,LowIncome
12818,LowIncome
24312,HighIncome
20903,HighIncome
41426,LowIncome
8049,HighIncome
26767,LowIncome
1595,LowIncome
20255,LowIncome
11709,LowIncome
27955,HighIncome
37160,HighIncome
18729,LowIncome
27684,LowIncome
5345,LowIncome
24045,LowIncome
34984,LowIncome
43213,LowIncome
16588,LowIncome
43870,LowIncome
27660,LowIncome
11177,HighIncome
15713,LowIncome
5975,HighIncome
30670,HighIncome
17583,HighIncome
20551,LowIncome
36927,LowIncome
27233,LowIncome
31136,HighIncome
11738,LowIncome
3392,HighIncome
14974,LowIncome
47665,LowIncome
19561,LowIncome
18802,LowIncome
18424,LowIncome
31427,HighIncome
1005,HighIncome
245,LowIncome
33054,LowIncome
43148,LowIncome
3784,LowIncome
31362,LowIncome
20118,LowIncome
23996,LowIncome
41404,LowIncome
42109,HighIncome
9027,HighIncome
30046,LowIncome
24245,LowIncome
13920,LowIncome
31485,HighIncome
48137,LowIncome
44588,LowIncome
8256,HighIncome
27572,LowIncome
1362,LowIncome
45272,LowIncome
18470,LowIncome
11103,LowIncome
7930,LowIncome
26271,LowIncome
5147,LowIncome
10128,HighIncome
41087,LowIncome
9194,LowIncome
11624,LowIncome
31893,HighIncome
27431,LowIncome
34763,HighIncome
28347,HighIncome
3731,HighIncome
24826,LowIncome
24247,HighIncome
31143,LowIncome
19086,LowIncome
31266,LowIncome
18108,LowIncome
48797,LowIncome
43068,LowIncome
39198,LowIncome
37285,LowIncome
41576,LowIncome
35197,HighIncome
38137,LowIncome
12245,LowIncome
13470,LowIncome
35881,LowIncome
14169,LowIncome
39332,LowIncome
12892,LowIncome
11972,LowIncome
29619,HighIncome
31009,HighIncome
10482,LowIncome
8970,LowIncome
4853,LowIncome
43190,HighIncome
7401,LowIncome
825,LowIncome
31413,HighIncome
48735,LowIncome
44714,HighIncome
31399,LowIncome
40894,LowIncome
15873,HighIncome
43989,LowIncome
36403,LowIncome
24390,LowIncome
24599,LowIncome
35057,LowIncome
26365,LowIncome
43439,LowIncome
8892,LowIncome
27734,HighIncome
19863,LowIncome
4430,LowIncome
7717,LowIncome
48289,LowIncome
1723,LowIncome
29915,LowIncome
41960,LowIncome
38026,LowIncome
3971,LowIncome
4044,LowIncome
16833,LowIncome
13201,LowIncome
40357,LowIncome
30855,LowIncome
14149,HighIncome
6358,LowIncome
5316,HighIncome
9057,LowIncome
33514,LowIncome
48298,LowIncome
30009,LowIncome
7217,HighIncome
36276,HighIncome
9545,LowIncome
32314,LowIncome
5111,LowIncome
44237,LowIncome
28217,LowIncome
6825,HighIncome
13284,HighIncome
44228,LowIncome
16344,HighIncome
267,LowIncome
20934,LowIncome
31731,HighIncome
18797,LowIncome
12099,LowIncome
36581,LowIncome
12882,LowIncome
7839,LowIncome
5920,LowIncome
41561,HighIncome
18529,LowIncome
42462,LowIncome
35477,LowIncome
44855,LowIncome
40976,HighIncome
47308,LowIncome
15782,LowIncome
25262,HighIncome
28693,HighIncome
19281,LowIncome
38633,LowIncome
37476,LowIncome
34425,LowIncome
20782,LowIncome
16319,HighIncome
47920,HighIncome
41071,HighIncome
22887,HighIncome
27067,HighIncome
2311,LowIncome
6679,LowIncome
35619,LowIncome
28330,HighIncome
48491,LowIncome
36592,HighIncome
34564,LowIncome
38255,LowIncome
22803,LowIncome
18785,LowIncome
23252,HighIncome
4982,LowIncome
46386,LowIncome
17535,LowIncome
41802,LowIncome
14035,HighIncome
8447,LowIncome
42694,LowIncome
24815,LowIncome
44696,LowIncome
26838,HighIncome
20043,LowIncome
5047,LowIncome
14624,HighIncome
25422,LowIncome
16894,LowIncome
1174,LowIncome
8159,LowIncome
17345,HighIncome
46212,LowIncome
3569,LowIncome
23858,LowIncome
1630,LowIncome
46505,LowIncome
13219,LowIncome
40015,LowIncome
47330,LowIncome
48713,LowIncome
15422,LowIncome
6488,LowIncome
10012,LowIncome
26513,LowIncome
2533,LowIncome
22345,LowIncome
25590,LowIncome
29181,LowIncome
21843,LowIncome
25355,LowIncome
44784,LowIncome
21310,LowIncome
8337,LowIncome
43113,HighIncome
26706,LowIncome
31086,LowIncome
2258,LowIncome
25822,LowIncome
7816,LowIncome
47946,LowIncome
7776,LowIncome
32806,LowIncome
31114,LowIncome
13321,LowIncome
33011,LowIncome
44517,LowIncome
35084,LowIncome
6474,HighIncome
34514,LowIncome
14162,LowIncome
32517,LowIncome
46982,HighIncome
27409,HighIncome
21680,LowIncome
27585,LowIncome
35691,HighIncome
133,HighIncome
2032,LowIncome
30732,LowIncome
45178,LowIncome
13768,LowIncome
39882,LowIncome
3560,LowIncome
20375,LowIncome
9954,LowIncome
33578,LowIncome
2650,LowIncome
43607,LowIncome
13688,LowIncome
9560,LowIncome
46668,LowIncome
29304,LowIncome
6383,LowIncome
17758,LowIncome
37520,LowIncome
4797,LowIncome
7030,LowIncome
24959,LowIncome
48021,LowIncome
3268,LowIncome
4222,LowIncome
17662,LowIncome
44984,HighIncome
14128,LowIncome
23028,LowIncome
26944,LowIncome
12523,LowIncome
5576,LowIncome
31806,LowIncome
26650,LowIncome
10004,HighIncome
672,LowIncome
17161,LowIncome
47178,LowIncome
15195,LowIncome
19649,HighIncome
4955,HighIncome
13351,LowIncome
21977,HighIncome
46585,LowIncome
33515,LowIncome
11352,LowIncome
32548,LowIncome
738,LowIncome
24025,LowIncome
44652,HighIncome
43656,LowIncome
3614,LowIncome
17791,LowIncome
3420,LowIncome
27079,LowIncome
14336,LowIncome
34793,LowIncome
22165,LowIncome
37513,LowIncome
41942,HighIncome
30415,LowIncome
39201,LowIncome
47657,LowIncome
10760,HighIncome
31220,LowIncome
24255,HighIncome
13907,LowIncome
15820,LowIncome
11688,LowIncome
27284,HighIncome
13533,HighIncome
40803,HighIncome
45931,LowIncome
39294,LowIncome
19689,HighIncome
6972,HighIncome
44685,LowIncome
48174,LowIncome
18635,LowIncome
31219,HighIncome
28949,HighIncome
1875,HighIncome
2981,LowIncome
34219,HighIncome
20477,LowIncome
41081,HighIncome
28446,HighIncome
44447,LowIncome
3525,LowIncome
43238,HighIncome
11597,LowIncome
25449,HighIncome
18357,LowIncome
37929,LowIncome
29405,LowIncome
29384,LowIncome
8402,LowIncome
30485,HighIncome
29340,LowIncome
7271,LowIncome
15877,LowIncome
10591,LowIncome
7546,LowIncome
10171,LowIncome
203,LowIncome
6510,LowIncome
17962,LowIncome
36215,LowIncome
15280,LowIncome
15147,LowIncome
19744,LowIncome
33783,HighIncome
7003,LowIncome
36846,LowIncome
39880,HighIncome
24414,LowIncome
12074,LowIncome
32647,LowIncome
5739,LowIncome
44653,LowIncome
30035,HighIncome
15648,HighIncome
34500,HighIncome
20190,HighIncome
17342,LowIncome
44882,HighIncome
10315,LowIncome
12220,LowIncome
21791,LowIncome
6423,HighIncome
42708,HighIncome
9938,LowIncome
22578,LowIncome
17063,HighIncome
44664,LowIncome
33441,HighIncome
22268,LowIncome
14564,LowIncome
44028,LowIncome
9574,HighIncome
9329,LowIncome
26847,HighIncome
11685,LowIncome
10192,LowIncome
37554,LowIncome
17307,LowIncome
7152,LowIncome
18517,HighIncome
34806,LowIncome
824,LowIncome
10122,HighIncome
10547,HighIncome
20571,LowIncome
31245,LowIncome
21237,LowIncome
34610,LowIncome
20224,LowIncome
870,LowIncome
4883,HighIncome
44873,LowIncome
16914,HighIncome
30623,HighIncome
6105,HighIncome
36939,LowIncome
43132,LowIncome
12813,LowIncome
39763,LowIncome
41560,LowIncome
47120,HighIncome
43336,LowIncome
15079,HighIncome
45864,LowIncome
41253,LowIncome
27347,HighIncome
35880,LowIncome
46117,LowIncome
40414,LowIncome
39553,LowIncome
13204,HighIncome
32355,LowIncome
40517,LowIncome
10294,LowIncome
21274,LowIncome
3935,HighIncome
32633,HighIncome
2703,LowIncome
14999,HighIncome
40424,LowIncome
5601,LowIncome
2409,HighIncome
38444,LowIncome
26176,LowIncome
19286,LowIncome
43661,LowIncome
32316,LowIncome
10076,LowIncome
33139,LowIncome
1337,LowIncome
35770,LowIncome
37332,LowIncome
8189,LowIncome
47481,HighIncome
34216,LowIncome
45084,HighIncome
6636,LowIncome
14852,LowIncome
23726,LowIncome
1267,LowIncome
25103,LowIncome
5769,LowIncome
32876,LowIncome
12409,LowIncome
45481,LowIncome
8469,LowIncome
26304,LowIncome
16723,LowIncome
47674,LowIncome
18042,LowIncome
47663,LowIncome
46675,LowIncome
1121,LowIncome
37478,LowIncome
9148,LowIncome
14780,LowIncome
14157,HighIncome
9960,LowIncome
41129,LowIncome
13462,HighIncome
20254,LowIncome
13220,HighIncome
35980,HighIncome
11063,LowIncome
44523,LowIncome
5384,LowIncome
19265,LowIncome
4920,LowIncome
37049,HighIncome
44033,LowIncome
8494,LowIncome
26998,LowIncome
9787,HighIncome
42399,HighIncome
34574,LowIncome
42129,LowIncome
30948,LowIncome
13716,LowIncome
2691,LowIncome
7022,LowIncome
35501,LowIncome
33404,LowIncome
8026,LowIncome
46347,HighIncome
11940,LowIncome
35336,LowIncome
438,LowIncome
23282,LowIncome
28795,LowIncome
6233,LowIncome
46131,LowIncome
6382,HighIncome
16603,LowIncome
41113,LowIncome
46844,LowIncome
4377,HighIncome
6963,LowIncome
8712,LowIncome
28461,LowIncome
1148,LowIncome
41580,LowIncome
33932,LowIncome
29798,LowIncome
19319,LowIncome
29857,LowIncome
46327,LowIncome
26711,LowIncome
7889,LowIncome
6533,LowIncome
15673,LowIncome
5458,LowIncome
28545,LowIncome
30247,HighIncome
42183,LowIncome
28434,LowIncome
12553,LowIncome
1828,LowIncome
26083,LowIncome
40948,LowIncome
26855,LowIncome
11404,LowIncome
944,LowIncome
9591,LowIncome
41086,LowIncome
37565,LowIncome
6028,HighIncome
11558,LowIncome
9306,LowIncome
15737,LowIncome
5742,HighIncome
5051,HighIncome
33478,HighIncome
24477,LowIncome
25255,LowIncome
24710,LowIncome
48337,LowIncome
43868,LowIncome
30529,LowIncome
47866,LowIncome
33547,LowIncome
10789,LowIncome
48427,LowIncome
37312,LowIncome
23840,HighIncome
31066,LowIncome
32169,LowIncome
6123,LowIncome
30985,LowIncome
32253,LowIncome
39593,HighIncome
13047,LowIncome
40953,LowIncome
41854,LowIncome
19915,LowIncome
36634,HighIncome
13266,LowIncome
30301,LowIncome
11686,LowIncome
21518,LowIncome
2361,LowIncome
9727,HighIncome
29267,HighIncome
4722,LowIncome
38800,HighIncome
18893,LowIncome
33368,LowIncome
48758,LowIncome
22176,LowIncome
1562,LowIncome
27014,HighIncome
45707,HighIncome
22663,HighIncome
35616,HighIncome
30636,LowIncome
4388,HighIncome
48034,LowIncome
10446,HighIncome
12751,LowIncome
47464,LowIncome
33088,LowIncome
12109,HighIncome
48175,HighIncome
41596,HighIncome
46394,LowIncome
8718,LowIncome
47534,LowIncome
32076,LowIncome
31715,LowIncome
3404,HighIncome
40018,LowIncome
16249,LowIncome
30474,LowIncome
40753,HighIncome
44567,HighIncome
19555,HighIncome
30188,LowIncome
8724,LowIncome
38475,HighIncome
4151,LowIncome
45869,LowIncome
44068,LowIncome
38154,LowIncome
40473,LowIncome
47625,LowIncome
42359,LowIncome
19467,LowIncome
5961,LowIncome
32926,LowIncome
19835,LowIncome
11666,HighIncome
28842,LowIncome
21088,HighIncome
20473,LowIncome
19178,LowIncome
4949,LowIncome
5164,LowIncome
11888,HighIncome
4252,LowIncome
6987,LowIncome
31422,HighIncome
9907,LowIncome
952,LowIncome
25780,LowIncome
42152,LowIncome
25430,LowIncome
13247,HighIncome
19044,LowIncome
20877,LowIncome
21498,LowIncome
12141,LowIncome
33334,HighIncome
38533,HighIncome
37941,LowIncome
31268,LowIncome
22501,HighIncome
18022,LowIncome
44654,LowIncome
6317,HighIncome
12798,LowIncome
7846,LowIncome
360,LowIncome
4244,LowIncome
18485,LowIncome
14979,LowIncome
22223,LowIncome
4825,LowIncome
23370,LowIncome
46374,HighIncome
6104,LowIncome
26726,HighIncome
18078,LowIncome
43009,LowIncome
35623,LowIncome
5956,LowIncome
42176,LowIncome
12646,LowIncome
46304,LowIncome
36972,LowIncome
23818,LowIncome
10216,LowIncome
31915,LowIncome
4215,LowIncome
1841,LowIncome
19873,LowIncome
28018,LowIncome
46054,HighIncome
14293,LowIncome
45518,LowIncome
5549,LowIncome
43951,HighIncome
34161,LowIncome
4819,LowIncome
12856,LowIncome
46832,LowIncome
17115,LowIncome
29991,HighIncome
16571,LowIncome
33637,LowIncome
26164,LowIncome
43884,HighIncome
